perno,sex,latitude,long,value,valueLog,goneAway,marketing,moveFreq,moveDur,premsFreq,premsMean,premsMax,premsMin,premsMedian,premsDur,traceability
4031,1,,,230647.34998278023,12.34864519957585,0,0,2,518,88,1887.65,4122.54,130.93,1807.78,73,0.6059228314995824
4032,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4033,1,54.35,-6.8333,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4034,0,52.4814,-1.8998,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5950779225647475
4035,0,52.0665,-0.0231647058823529,70807.56885367264,11.1677211786808,0,0,1,6570,28,1833.37,4388.33,16.64,1881.02,224,0.7275512076832279
4036,1,,,710.0,6.565264970035361,0,1,3,766,1,250.0,250.0,250.0,250.0,6570,0.0
4037,2,,,31877.257941852946,10.369648117343342,0,1,3,2450,216,100.68,321.18,2.87,92.3,30,0.0
4038,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4039,0,,,30528.30559240129,10.326409584431183,0,0,1,6570,216,97.89,349.77,8.9,84.45,30,0.6389876728519919
4040,1,53.4809,-2.2374,238126.80096143376,12.380558587927137,0,1,1,6570,85,2036.84,4837.53,71.25,2060.91,77,0.8461948563409468
4041,0,51.8546,-2.2777125,266157.6510874623,12.491844085463539,0,0,2,339,89,2121.85,4316.69,92.11,2085.19,73,0.0
4042,1,52.3221,-1.4716125,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4043,1,51.5834,-0.33615,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5776408004110749
4044,2,,,710.0,6.565264970035361,0,1,2,2487,1,250.0,250.0,250.0,250.0,6570,0.0
4045,1,,,30998.952120087743,10.341708680318149,0,0,1,6570,216,98.62,392.05,2.39,88.68,30,0.0
4046,0,,,39012.517206987664,10.571637827642382,0,1,1,6570,17,1649.36,2912.34,570.49,1608.17,409,0.5752129298194242
4047,1,53.4106,-2.9779,31381.336835466194,10.35396862689223,0,0,1,6570,216,100.39,282.21,8.48,91.47,30,0.5593477229965287
4048,0,,,23207.50145483347,10.052230843962159,0,0,1,6570,8,3152.21,5054.74,1046.65,2984.07,762,0.7854276403059712
4049,2,53.2583,-1.425,32000.91135929127,10.37351966135417,0,0,1,6570,216,103.15,359.45,6.02,86.38,30,0.0
4050,2,52.4941,-1.8726,31676.01736089925,10.363315123407538,0,1,1,6570,216,100.42,348.02,7.87,88.42,30,0.0
4051,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4052,1,52.5457,-1.8851,79862.98898122254,11.28806780768068,0,1,1,6570,30,2054.02,5150.71,248.98,1939.7,215,0.0
4053,2,52.4814,-1.8998,31005.771238038684,10.341928635108982,0,0,1,6570,216,98.22,298.84,0.75,87.26,30,0.76286748043716
4054,2,,,32724.582807254603,10.39588184225542,0,1,1,6570,216,103.38,354.48,9.61,91.8,30,0.0
4055,1,,,54050.12611434777,10.897667156355062,1,1,1,6570,24,1788.91,3033.01,46.47,1768.02,276,0.6684631162101063
4056,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4057,2,,,710.0,6.565264970035361,0,1,1,6570,1,2936.51,2936.51,2936.51,2936.51,6570,0.7359459995826848
4058,1,51.5362,-0.0944,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4059,0,53.4792,-2.2859,126876.92485004682,11.750972799895003,0,0,1,6570,44,2094.6,4794.49,299.9,1919.2,140,0.7040361340384753
4060,0,,,710.0,6.565264970035361,0,1,2,359,1,250.0,250.0,250.0,250.0,6570,0.8030839949381912
4061,0,,,28590.47460495645,10.2608288855618,0,0,1,6570,216,90.6,320.05,4.87,79.68,30,0.0
4062,0,,,30983.51711802806,10.341210636191528,0,1,2,2541,216,97.57,278.19,13.9,93.42,30,0.8358256524400829
4063,1,,,32005.062244387813,10.373649364407452,0,0,1,6570,216,100.52,308.31,3.96,86.46,30,0.0
4064,2,53.4809,-2.2374,710.0,6.565264970035361,0,1,2,2453,1,250.0,250.0,250.0,250.0,6570,0.6049454752117642
4065,2,51.6493,-0.158,74237.17167483442,11.215020269682032,0,0,2,594,28,2046.07,4445.6,235.28,1696.34,219,0.5648006238154104
4066,1,,,32565.79042936579,10.391017643044778,1,1,1,6570,216,103.65,329.81,4.34,84.24,30,0.0
4067,2,,,194977.35740981164,12.180638714956798,0,0,1,6570,72,1932.87,3972.57,248.06,1907.14,89,0.7214552664271165
4068,2,,,132327.380377719,11.793034285438141,0,1,2,629,53,1782.79,3644.46,30.94,1693.58,125,0.678868097539041
4069,0,,,31562.850769115368,10.359736099432883,0,1,1,6570,216,101.94,298.93,6.19,84.66,30,0.0
4070,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5154654814261335
4071,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4072,2,55.8651,-4.2576,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7015887747642633
4073,1,,,710.0,6.565264970035361,0,1,2,427,1,250.0,250.0,250.0,250.0,6570,0.5253383593102703
4074,1,53.3347,-1.352,710.0,6.565264970035361,0,1,3,255,1,250.0,250.0,250.0,250.0,6570,0.6527548923940111
4075,0,,,276110.1235217246,12.528555063387763,1,0,1,6570,95,2099.0,4887.1,58.65,2114.67,68,0.0
4076,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4077,1,52.2124,0.154976923076923,198802.40027933088,12.200066646971415,0,0,1,6570,70,2066.0,5443.98,68.27,2042.04,92,0.0
4078,1,,,179701.68598703618,12.099053454959336,0,1,1,6570,71,1821.34,4057.61,105.38,1797.26,92,0.0
4079,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4080,2,,,42257.92043177974,10.651547081056735,1,1,1,6570,16,1982.52,3709.2,425.8,2091.94,377,0.5629902456721194
4081,1,,,171659.33832920375,12.053267200722104,1,1,1,6570,63,2016.2,4019.87,190.15,2076.63,103,0.6316782292564012
4082,0,,,106891.38449216326,11.579568499678853,0,1,1,6570,39,1845.43,3583.28,291.91,1729.09,166,0.0
4083,0,53.4106,-2.9779,141728.2832738254,11.861667005435546,0,1,1,6570,54,1978.36,4482.61,636.91,1893.3,115,0.0
4084,0,,,179436.1658993179,12.097574801931248,0,0,2,2092,64,2102.41,4163.53,42.38,2011.64,101,0.0
4085,2,,,70765.93858060034,11.16713307042486,1,1,1,6570,27,2118.36,4189.06,202.12,2219.68,230,0.0
4086,2,51.5596,-0.0077999999999999,174449.84089910216,12.069392534600185,0,1,2,909,61,1967.07,4224.66,318.32,1917.91,105,0.0
4087,1,,,32841.85386365077,10.399459013363142,0,0,1,6570,216,103.65,291.89,3.78,91.66,30,0.0
4088,2,51.4552,-2.5966,710.0,6.565264970035361,0,1,3,1540,1,250.0,250.0,250.0,250.0,6570,0.876800246232557
4089,0,53.4778,-3.021375,146311.43907835122,11.893492773140604,0,1,1,6570,56,1867.81,4136.02,91.78,1831.63,115,0.0
4090,1,,,32572.788677382778,10.391232515648383,0,1,1,6570,216,103.72,325.55,8.85,91.6,30,0.0
4091,0,55.9097,-4.5056,28868.329224799072,10.270500398616502,0,0,1,6570,216,91.0,348.1,0.1,80.75,30,0.0
4092,0,,,29984.586312093976,10.308438739012322,0,1,1,6570,216,96.36,364.02,4.46,81.86,30,0.0
4093,0,,,230011.3600913548,12.345883978387144,0,0,1,6570,84,2000.41,4043.86,50.73,1986.32,75,0.0
4094,1,,,32861.78144964206,10.400065603440153,0,1,1,6570,216,105.69,311.97,3.35,98.56,30,0.5252733326099097
4095,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4096,1,52.989,-1.1315,46353.77241705026,10.744057957478153,0,0,1,6570,15,2234.2,3593.45,914.2,1957.94,421,0.8654133159312798
4097,1,52.0763,1.0596,710.0,6.565264970035361,0,1,3,2427,1,250.0,250.0,250.0,250.0,6570,0.7156458827297834
4098,1,,,11214.918333398116,9.32500016501947,0,1,1,6570,3,2943.91,3240.83,2787.19,2803.7,2856,0.7826717615111844
4099,0,52.0075,-0.7271,33209.59841685616,10.410594222062095,0,1,2,1084,216,107.0,288.82,0.65,98.74,30,0.854147726546757
4100,1,,,710.0,6.565264970035361,0,1,2,3405,1,250.0,250.0,250.0,250.0,6570,0.0
4101,0,53.4809,-2.2374,32080.297974574285,10.37599735042155,0,0,1,6570,216,102.79,372.18,7.85,92.03,30,0.0
4102,0,,,252275.4124286084,12.438276676168806,0,1,1,6570,95,1905.83,4205.86,43.06,1827.37,69,0.7337061728564733
4103,2,52.0417,1.1866,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4104,0,55.8,-4.55,30733.530224130154,10.333109527281113,1,0,1,6570,216,98.56,320.13,13.98,82.84,30,0.0
4105,2,51.5138,-0.0617727272727272,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4106,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8976295752334937
4107,1,,,13166.352575134184,9.485419806883467,1,0,2,1671,5,2233.18,3031.7,1478.89,1940.71,1369,0.732608670577604
4108,0,,,30629.855417800103,10.329730479534913,0,0,1,6570,216,97.51,382.32,11.64,85.08,30,0.7139783412087687
4109,2,,,31623.934312938327,10.361669527847445,0,0,1,6570,216,101.25,319.94,1.39,77.9,30,0.6004086322927014
4110,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5559406794394953
4111,1,,,159998.9571227729,11.982922576212053,0,1,3,2170,64,1865.17,4342.86,68.13,1910.16,101,0.8647999607421621
4112,2,,,221113.16542462044,12.306429910186413,0,1,3,1634,80,2001.65,4149.54,138.46,1946.42,81,0.8385313250782229
4113,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4114,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4115,2,53.449,-2.108233333333333,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4116,0,55.3976,-2.707571739130435,234640.3791406617,12.365809319489875,0,0,2,791,86,2013.12,4412.82,93.0,2020.74,73,0.0
4117,2,,,31822.39231698375,10.367925481874735,0,0,1,6570,15,1786.87,3251.66,125.38,1829.8,374,0.6350427038877233
4118,0,53.4106,-2.9779,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7012443903053045
4119,0,,,252323.8902077725,12.438468819832343,0,0,1,6570,92,2051.52,4590.49,283.4,2064.18,69,0.7610891663719017
4120,1,,,29897.570965989147,10.305532517483064,0,1,1,6570,216,95.19,265.36,3.46,85.62,30,0.0
4121,1,51.6004,-0.1943,29798.79825124465,10.302223344540893,0,1,1,6570,216,94.46,318.88,6.33,76.41,30,0.0
4122,2,,,65914.63987905454,11.096115848762969,0,0,2,50,27,2015.11,4433.12,78.09,2003.62,243,0.0
4123,2,,,138200.7363227248,11.836462518251764,0,0,1,6570,51,1943.44,3941.83,139.66,2000.66,123,0.7024548785473127
4124,1,51.5232,-0.0933,710.0,6.565264970035361,0,0,3,3166,1,250.0,250.0,250.0,250.0,6570,0.0
4125,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4126,2,,,30530.923293507065,10.326495327443505,0,0,1,6570,216,97.02,330.19,11.22,84.16,30,0.726583819265648
4127,0,,,205963.1281440104,12.235452442158987,0,1,2,2132,80,1935.85,4102.71,16.32,1858.3,80,0.0
4128,2,53.3596,-2.8315,258734.4637372245,12.463557578231397,0,0,1,6570,88,2075.2,4764.34,21.67,1973.02,71,0.507254399023067
4129,1,,,30668.439120632844,10.330989363104802,0,1,1,6570,216,97.87,322.56,3.71,85.82,30,0.5457856055131725
4130,0,,,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4131,0,58.457,-3.24280625,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7296969268336028
4132,2,52.3739,-2.12438,222800.12875255625,12.314030364919104,1,0,2,2191,84,2042.09,4628.07,81.94,2054.14,78,0.5052002477165364
4133,0,51.5843,0.0171666666666666,221812.13932095707,12.3095860833338,0,1,1,6570,87,1841.22,4373.82,3.16,1796.18,72,0.0
4134,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4135,2,,,228852.27298820045,12.34083197825095,0,0,1,6570,86,1981.65,3813.64,19.73,2153.73,76,0.6666568195259062
4136,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4137,1,,,30871.78386000123,10.33759790202688,1,1,1,6570,216,98.93,285.44,4.46,90.1,30,0.7819636425335865
4138,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.821926592663704
4139,1,54.887,-1.37365,193414.7527371557,12.172592140049458,0,1,1,6570,77,1828.49,3922.57,85.47,1922.55,82,0.0
4140,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5764992951696648
4141,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.884176341331183
4142,0,,,30371.846587836226,10.321271359215277,1,0,2,490,14,1673.16,3285.43,225.98,1554.51,369,0.0
4143,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7052578899273161
4144,1,,,123105.858164973,11.720799899707771,1,0,1,6570,45,2085.13,3894.32,241.96,2107.33,147,0.6718796324833616
4145,0,,,33144.08951438713,10.40861968452559,0,1,2,2471,216,104.96,354.39,2.2,91.64,30,0.6710686868194932
4146,1,,,64533.4346902856,11.0749387357692,0,0,1,6570,23,2037.35,3952.42,411.77,2142.67,291,0.6905952466428107
4147,0,,,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4148,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4149,1,,,18631.94435597787,9.832632825083648,0,0,1,6570,6,2634.63,3655.87,2261.27,2521.59,498,0.6993891589697936
4150,2,52.3833,-1.5833000000000002,30341.575215275847,10.320274170318003,0,0,1,6570,216,96.91,326.59,4.07,87.14,30,0.8998602254555657
4151,2,,,710.0,6.565264970035361,1,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8697595447014508
4152,0,55.3149,-3.7270517241379313,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4153,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7856704547467386
4154,2,55.8485,-4.2235,268560.2457345488,12.500830546661499,0,1,1,6570,98,2019.03,4636.78,19.12,1933.38,66,0.0
4155,0,50.5345,-2.44228,30053.82994296907,10.310745384187054,0,0,1,6570,216,95.91,291.9,3.92,89.18,30,0.0
4156,2,,,30897.999103957925,10.338446706871991,0,1,1,6570,216,101.29,323.15,10.63,85.78,30,0.5040718322880902
4157,1,,,84637.52326114643,11.34613298462649,0,1,1,6570,30,2070.02,4016.05,27.82,2055.1,216,0.5957518172843699
4158,0,53.4809,-2.2374,112925.71269971976,11.634485471768949,0,1,3,1458,43,1902.83,3581.67,153.74,1905.08,151,0.0
4159,0,51.5333,0.049325,288641.4398822756,12.57294050434962,0,0,1,6570,98,2063.77,4789.49,18.66,2084.54,67,0.8774831112955832
4160,0,51.5693,-0.1069,710.0,6.565264970035361,0,1,3,842,1,250.0,250.0,250.0,250.0,6570,0.0
4161,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4162,1,52.5359,-1.9905,265012.4882215595,12.487532229222369,1,0,1,6570,93,2090.38,4216.32,47.24,2068.24,67,0.8412661007338745
4163,2,51.5591,-0.0545166666666666,145889.2140998073,11.890602805114748,0,0,1,6570,46,2255.7,4691.8,74.88,2199.36,136,0.0
4164,0,,,33432.97791881945,10.417298054681627,0,0,1,6570,216,106.02,284.87,7.58,95.36,30,0.8838356948804986
4165,2,,,202314.0271535803,12.217576359128614,0,0,1,6570,73,2055.06,4959.33,30.12,2000.96,89,0.6621250372618568
4166,0,51.5103,-0.2657166666666666,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4167,1,51.8958,-3.950983333333333,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7792908492067597
4168,1,55.0114,-3.974324675324676,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4169,0,51.5524,-0.1205142857142857,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7008667868373263
4170,1,,,34106.22719389033,10.437235262256007,0,1,1,6570,216,109.91,288.39,7.89,93.46,30,0.0
4171,2,,,28145.82291636143,10.245154235927307,0,1,1,6570,14,1596.43,3814.71,41.74,1620.46,473,0.0
4172,2,,,196119.2163798467,12.186478000141475,0,1,2,1191,70,2021.58,4066.37,51.68,2105.33,93,0.0
4173,0,52.2107,-2.067346666666667,29717.82120579889,10.299502185437703,1,1,1,6570,216,96.2,329.98,7.21,84.83,30,0.0
4174,0,,,239977.38772544425,12.388299980074702,0,0,2,1768,86,2123.39,4087.63,103.76,2140.34,76,0.6326513671561157
4175,1,52.5296,-2.0677,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6693699408700949
4176,2,,,254136.317329642,12.445626084438345,0,0,1,6570,93,2032.01,4121.5,14.89,2005.18,68,0.6959900555031119
4177,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.620765300644546
4178,0,55.9489,-3.1632,83011.40498102634,11.326733286748883,1,1,1,6570,26,2605.14,4581.52,389.22,2609.54,209,0.0
4179,1,,,31086.6705665822,10.344534407147192,0,0,3,831,216,99.26,421.04,0.83,85.72,30,0.7763986831644563
4180,2,,,710.0,6.565264970035361,1,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6445040864917557
4181,0,54.974,-1.6447,292861.6113689926,12.587455460276017,0,0,1,6570,99,2156.08,4783.36,297.06,2142.82,65,0.5398512432127297
4182,1,50.8807,-1.0532125,710.0,6.565264970035361,0,0,2,2271,1,250.0,250.0,250.0,250.0,6570,0.5766475090683543
4183,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4184,1,,,30730.26761314986,10.333003363617358,0,0,1,6570,216,97.14,311.81,4.34,89.29,30,0.0
4185,0,53.9586,-1.0827857142857142,212482.2593310655,12.266613778360632,0,1,2,854,73,2075.82,4675.24,11.55,2101.73,90,0.0
4186,0,,,238417.07081614016,12.38177681738216,0,1,1,6570,87,1996.88,4347.46,61.75,2036.83,74,0.0
4187,1,51.7119,-0.0689,185488.24562214327,12.130746793103556,0,1,1,6570,70,1907.69,3621.85,76.77,2028.88,92,0.6353329141165377
4188,0,,,710.0,6.565264970035361,1,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5304487588551685
4189,2,53.3123,-1.3394,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4190,2,,,33209.27426091469,10.410584461103246,1,1,2,875,216,105.73,344.87,1.52,99.52,30,0.0
4191,1,,,31550.78557950105,10.359353767168122,0,1,3,401,216,100.8,310.55,5.1,86.66,30,0.0
4192,1,53.4106,-2.9779,222824.0211687991,12.314137596164404,0,0,1,6570,86,1923.33,4611.32,60.87,1890.5,75,0.0
4193,0,51.6333,-0.1,131038.43059813823,11.783245922505243,0,0,1,6570,50,1902.33,4062.42,37.7,1936.88,131,0.8828959951335723
4194,2,,,31123.65296783701,10.3457233546887,0,1,1,6570,216,101.11,304.03,8.39,90.26,30,0.7942258560479587
4195,1,53.7667,-2.372,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4196,1,51.5138,-0.0617727272727272,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6792741235915335
4197,1,49.9642,-6.2933,257584.78534728865,12.45910420837522,0,1,1,6570,90,2070.34,4502.74,87.28,2002.36,72,0.6195191401299678
4198,2,,,31676.874539403085,10.363342183845607,1,1,1,6570,216,99.79,298.07,9.32,89.22,30,0.8818140835255397
4199,1,,,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4200,1,,,145615.72158972983,11.888726386866965,0,0,1,6570,50,2193.63,5630.24,363.58,2105.34,130,0.6271664654693675
4201,1,,,20183.825665912947,9.912636853041864,0,1,1,6570,8,2014.26,3074.84,625.24,1901.62,705,0.705533968166131
4202,1,,,226834.39929795527,12.331975511724213,0,1,1,6570,85,1882.14,3707.75,103.59,1782.91,77,0.0
4203,2,,,31025.8076635644,10.342574642403244,1,0,1,6570,216,99.79,279.08,1.25,96.68,30,0.716558714708054
4204,0,53.7939,-1.7521,29826.68926845391,10.30315888470681,0,0,1,6570,216,95.82,341.52,4.98,88.53,30,0.604642239674272
4205,2,51.1742,-0.1574111111111111,710.0,6.565264970035361,1,0,3,2616,1,250.0,250.0,250.0,250.0,6570,0.7285527100033337
4206,0,,,710.0,6.565264970035361,0,1,3,1952,1,250.0,250.0,250.0,250.0,6570,0.5344806782790192
4207,2,,,180971.3106285856,12.106093792870302,0,1,1,6570,62,2080.21,4338.29,25.48,1987.51,103,0.0
4208,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4209,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6061552871856791
4210,2,,,30813.956376641447,10.335722995441408,0,0,2,4908,216,97.47,244.83,14.95,88.04,30,0.6506178591134106
4211,0,52.4916,-1.8596,183675.13192291537,12.12092388872922,0,0,2,534,63,2203.98,4592.28,18.85,2242.77,105,0.7376410755686009
4212,2,,,32197.747038833884,10.379651761346565,0,1,1,6570,216,101.04,287.42,8.19,88.98,30,0.8355633502054015
4213,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6274433678482636
4214,0,,,31565.07011919425,10.359806412221538,0,0,1,6570,216,101.47,309.96,9.81,95.25,30,0.8230400261931534
4215,1,51.4842,-3.6951,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5335938785395709
4216,1,,,153294.31307266047,11.940114967450738,0,1,2,580,61,1887.59,4083.22,21.07,1602.41,106,0.0
4217,2,,,36459.7588276027,10.503964433498838,0,1,1,6570,10,2563.85,3869.03,1543.78,2649.24,630,0.8305632899935813
4218,1,55.6502,-4.8066,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8000939467701578
4219,0,55.9005,-4.4503,29209.306246772918,10.282242644561324,0,1,3,1018,216,92.34,340.84,4.79,82.62,30,0.5441665574678808
4220,0,51.5384,-0.0414,710.0,6.565264970035361,0,0,2,123,1,250.0,250.0,250.0,250.0,6570,0.7042164823089347
4221,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4222,1,,,710.0,6.565264970035361,0,0,2,3695,1,250.0,250.0,250.0,250.0,6570,0.8149739779648495
4223,0,,,29216.874901611853,10.282501728921538,0,1,2,289,216,95.43,309.55,6.23,79.91,30,0.8863023937975545
4224,0,,,179453.67499905117,12.097672375602897,1,1,1,6570,64,2133.01,4251.74,61.08,2040.03,102,0.8726761349147012
4225,2,,,30072.45991790145,10.31136507901844,0,0,1,6570,216,95.14,282.06,3.79,83.34,30,0.0
4226,2,,,29307.363651624964,10.285594082597875,0,1,1,6570,216,92.73,281.36,7.07,81.52,30,0.7761408634487712
4227,0,52.5158,-1.9017,30034.290893073507,10.310095037652252,1,1,1,6570,216,96.35,285.52,5.16,82.74,30,0.0
4228,1,,,710.0,6.565264970035361,0,0,2,3619,1,250.0,250.0,250.0,250.0,6570,0.6199815096738033
4229,1,53.4378,-2.9611,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7690483047178536
4230,2,,,92983.35372110397,11.440175763868176,0,1,1,6570,35,1898.49,3853.49,151.98,1977.4,188,0.5160631765048146
4231,0,,,32199.82924480199,10.379716428561979,0,1,1,6570,216,101.77,294.0,4.12,92.32,30,0.0
4232,2,,,29386.686818729147,10.2882970214737,1,1,1,6570,216,94.41,373.53,1.74,79.95,30,0.7988952143295744
4233,2,51.5085,-0.1257,30582.979752245094,10.328198915947382,0,0,2,1043,216,97.15,270.68,6.45,86.23,30,0.0
4234,1,53.5333,-2.2833,58648.35137439818,10.979314744128112,0,1,1,6570,22,1920.93,3798.69,206.36,2110.78,266,0.716020620611182
4235,2,51.501,-0.1985,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4236,0,51.3579,-0.2162,176066.35669758765,12.078616229654424,0,1,2,1383,60,2082.1,4419.3,51.99,2068.72,106,0.7832270364235682
4237,0,53.383,-1.4659,190817.8342093345,12.159074504327029,0,1,1,6570,69,2026.12,4259.82,87.19,2187.61,94,0.7858310880232824
4238,2,,,31994.87056814325,10.373330874187765,0,1,1,6570,216,100.98,390.07,12.43,88.32,30,0.8309229009521131
4239,1,,,48154.80561846913,10.782176217406382,0,1,2,5436,22,1923.16,3450.83,661.59,1880.84,262,0.8829404762668289
4240,0,,,191066.47741909372,12.160376695788282,0,1,2,2382,69,2025.01,3880.42,100.25,1997.43,93,0.5894523842571557
4241,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5869667990079538
4242,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4243,1,,,139456.46086629544,11.84550772304223,0,0,1,6570,49,1992.66,3900.78,68.51,2234.59,136,0.7699917009105148
4244,2,,,29952.60974759591,10.307371736561958,0,1,1,6570,216,95.36,265.1,4.11,83.73,30,0.671030906472648
4245,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4246,1,53.4106,-2.9779,29819.761382446744,10.302926586356692,1,1,3,2058,216,95.08,360.41,5.47,79.13,30,0.8288254403632158
4247,2,,,119193.90989141706,11.688506940793213,0,1,1,6570,43,2180.53,4574.68,367.32,2104.16,152,0.0
4248,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
4249,1,,,95245.35692728175,11.464211545630544,0,0,2,947,38,1873.62,4058.71,188.66,1773.32,173,0.0
4250,0,,,50452.86216746521,10.828794756927026,0,1,2,3038,17,1835.77,3419.92,5.25,1999.37,398,0.710561502519131
4251,2,,,31931.612160009645,10.371351774882385,0,0,1,6570,216,101.32,379.34,7.52,89.7,30,0.8242469080894488
4252,1,52.3999,-1.7273166666666668,30729.58402249768,10.332981118505012,0,0,1,6570,216,97.27,304.21,8.58,88.05,30,0.5593440906829528
4253,2,,,172690.0464367968,12.059253627481318,0,1,1,6570,63,2019.67,3624.13,103.96,2119.37,103,0.7705962470801593
